"Age","Income","HomeVal","TractID","Tenure","DirectDeposit","Loan","NumAccounts","Dist","MktShare","Churn"
47,4.8,11.3,30,15.98631075,1,0,3,0.607777778,0.52128468,0
47,10.5,22.5,30,17.83709788,0,1,4,1.297777778,0.593088521,1
70,1.3,18.7,30,9.253935661,1,1,5,0.803636364,0.508097866,1
77,3.3,16.3,30,20.28747433,1,0,4,1.297777778,0.593088521,0
72,1.8,18.7,30,29.48117728,1,1,7,0.803636364,0.508097866,0
42,15,32.5,30,8.34770705,1,1,3,1.297777778,0.593088521,0
52,9.5,16.3,30,22.59548255,1,0,2,0.803636364,0.508097866,0
52,9.5,16.3,30,13.19370294,1,0,4,1.56,0.593088521,0
57,7.5,22.5,30,12.78850103,1,1,4,1.297777778,0.593088521,0
77,15,22.5,30,24.83504449,1,0,5,1.297777778,0.593088521,0
77,15,37.5,30,17.85078713,0,0,3,1.297777778,0.593088521,0
27,4.8,13.7,30,10.2532512,1,0,3,1.297777778,0.593088521,0
72,15,22.5,30,18.91581109,0,0,4,1.297777778,0.593088521,0
77,5.3,18.7,30,28.99931554,1,0,5,1.297777778,0.593088521,0
77,6.5,27.5,30,24.83504449,1,0,2,1.297777778,0.593088521,0
77,15,22.5,30,19.36755647,1,0,4,0.607777778,0.52128468,0
67,15,37.5,30,24.83504449,1,1,3,1.297777778,0.593088521,0
72,15,22.5,30,10.4421629,0,0,2,0.803636364,0.508097866,1
72,6.5,22.5,30,10.23682409,0,0,1,0.803636364,0.508097866,0
67,12.5,22.5,30,19.55920602,1,1,5,0.803636364,0.508097866,1
47,15,22.5,30,14.31622177,1,1,6,0.803636364,0.508097866,0
67,9.5,11.3,30,11.89322382,1,1,2,0.607777778,0.52128468,1
57,2.8,8.7,30,8.125941136,0,1,4,0.607777778,0.52128468,0
77,3.3,8.7,30,21.83709788,1,0,4,0.607777778,0.52128468,0
52,15,75,30,22.02053388,0,1,5,1.297777778,0.593088521,0
77,2.8,13.7,30,21.83709788,1,0,3,0.607777778,0.52128468,0
77,7.5,27.5,30,18.74332649,1,0,7,1.297777778,0.593088521,0
47,7.5,22.5,30,22.27241615,1,1,3,1.297777778,0.593088521,0
67,2.3,22.5,30,24.83504449,1,1,5,1.297777778,0.593088521,0
72,7.5,22.5,30,24.83504449,1,1,4,1.56,0.593088521,0
52,5.8,27.5,30,18.6091718,1,0,1,0.964634146,0.471705257,0
52,6.5,8.7,30,28.24914442,0,1,5,0.607777778,0.52128468,0
77,5.3,16.3,30,15.44969199,1,0,5,0.607777778,0.52128468,0
57,1.8,13.7,30,23.16495551,1,0,3,0.607777778,0.52128468,0
62,6.5,13.7,30,14.03148528,1,1,10,0.607777778,0.52128468,0
57,8.5,22.5,30,19.33470226,1,0,2,1.297777778,0.593088521,0
37,5.3,22.5,30,13.47570157,1,0,4,1.297777778,0.593088521,0
72,3.8,32.5,30,23.58384668,1,0,4,1.297777778,0.593088521,0
67,5.8,27.5,30,18.14921287,0,1,6,1.297777778,0.593088521,0
77,15,22.5,30,24.83504449,1,0,6,1.297777778,0.593088521,0
47,11.5,27.5,30,25.11704312,1,0,4,1.297777778,0.593088521,0
42,5.3,22.5,30,17.84257358,1,1,3,1.297777778,0.593088521,0
42,7.5,22.5,30,19.6659822,0,1,3,1.297777778,0.593088521,0
77,9.5,32.5,30,24.83504449,0,0,5,1.297777778,0.593088521,0
62,5.8,13.7,30,11.07460643,0,0,3,0.607777778,0.52128468,0
42,8.5,27.5,30,12.3504449,1,1,4,1.297777778,0.593088521,1
62,5.3,13.7,30,12.15879535,1,1,3,0.607777778,0.52128468,1
42,5.8,32.5,30,19.75085558,0,0,4,1.297777778,0.593088521,0
57,5.8,11.3,30,31.99726215,0,0,3,0.607777778,0.52128468,0
77,7.5,22.5,30,17.96030116,1,1,7,1.56,0.593088521,1
42,9.5,37.5,30,11.60301164,1,1,5,1.297777778,0.593088521,1
77,15,22.5,30,23.07460643,0,0,1,0.803636364,0.508097866,0
62,4.3,18.7,30,21.83709788,1,1,4,0.607777778,0.52128468,1
77,3.8,27.5,30,24.41615332,1,0,4,1.297777778,0.593088521,0
67,3.3,11.3,30,17.11704312,1,1,4,0.607777778,0.52128468,0
77,5.8,27.5,30,21.83709788,1,0,4,0.803636364,0.508097866,0
42,11.5,22.5,30,11.1266256,1,0,1,0.803636364,0.508097866,0
72,5.3,18.7,30,19.73169062,1,0,5,1.297777778,0.593088521,0
77,7.5,22.5,30,21.43189596,1,0,4,1.297777778,0.593088521,0
62,15,27.5,30,15.27994524,1,0,3,1.297777778,0.593088521,0
42,6.5,13.7,30,10.49144422,0,1,6,0.607777778,0.52128468,1
77,15,37.5,30,21.96577687,1,0,4,1.297777778,0.593088521,0
62,15,27.5,30,24.83504449,1,1,3,1.297777778,0.593088521,0
77,5.3,13.7,30,23.20054757,1,0,4,0.607777778,0.52128468,0
47,9.5,18.7,30,21.83709788,1,0,5,0.964634146,0.471705257,0
67,4.3,22.5,30,22.96235455,1,0,5,0.964634146,0.471705257,0
47,5.3,16.3,30,20.30663929,0,0,4,0.964634146,0.471705257,0
62,10.5,27.5,30,12.77481177,1,0,1,0.964634146,0.471705257,0
62,15,42.5,30,20.72279261,1,0,2,0.964634146,0.471705257,0
47,5.3,22.5,30,18.40109514,1,0,6,0.964634146,0.471705257,0
72,4.8,18.7,30,17.38261465,1,0,5,0.964634146,0.471705257,0
52,15,22.5,30,44.99931554,1,1,6,0.964634146,0.471705257,0
52,8.5,22.5,30,12.26830938,0,1,6,0.964634146,0.471705257,0
47,10.5,27.5,30,26.14099932,0,1,5,0.964634146,0.471705257,0
67,5.8,16.3,30,12.74743327,1,0,1,0.964634146,0.471705257,0
52,9.5,22.5,30,4.654346338,0,0,2,0.964634146,0.471705257,0
52,5.3,18.7,30,9.010266941,1,1,2,0.964634146,0.471705257,0
67,5.3,16.3,30,10.80082136,1,0,2,0.964634146,0.471705257,0
77,15,22.5,30,22.33812457,1,0,3,0.964634146,0.471705257,1
37,12.5,32.5,30,18.53251198,1,0,2,1.297777778,0.593088521,0
72,1.8,16.3,30,23.93702943,1,0,2,0.964634146,0.471705257,0
67,15,37.5,30,24.83504449,1,1,3,0.964634146,0.471705257,0
57,3.8,22.5,30,21.83709788,1,0,3,0.964634146,0.471705257,0
57,8.5,22.5,30,59.93702943,0,0,3,0.964634146,0.471705257,0
52,5.8,22.5,30,20.58863792,1,1,7,0.964634146,0.471705257,0
77,5.3,18.7,30,20.93360712,1,0,2,0.964634146,0.471705257,1
77,6.5,22.5,30,28.99931554,1,0,5,0.964634146,0.471705257,0
77,15,150,30,31.50992471,1,0,3,0.964634146,0.471705257,0
62,2.8,16.3,30,6.92128679,1,0,1,0.964634146,0.471705257,1
47,15,22.5,30,16.49007529,1,0,5,0.964634146,0.471705257,0
67,15,37.5,30,2.663928816,0,0,2,0.964634146,0.471705257,1
42,6.5,1.3,30,11.32922656,1,1,3,0.964634146,0.471705257,0
57,5.8,16.3,30,9.916495551,1,1,7,0.964634146,0.471705257,0
52,3.3,16.3,30,14.81451061,0,0,3,0.964634146,0.471705257,0
70,7.5,16.3,30,18.74058864,1,0,4,0.964634146,0.471705257,0
77,15,37.5,30,14.85284052,1,0,3,0.964634146,0.471705257,0
77,15,150,30,8.988364134,1,0,2,0.964634146,0.471705257,0
72,9.5,37.5,30,16.69815195,1,0,3,0.964634146,0.471705257,1
67,7.5,32.5,30,28.99931554,1,0,2,0.964634146,0.471705257,0
57,12.5,32.5,30,30.38740589,1,0,5,0.964634146,0.471705257,0
52,5.3,16.3,30,27.56741958,0,0,3,0.964634146,0.471705257,0
72,4.3,22.5,30,16.48733744,1,0,2,0.964634146,0.471705257,0
77,6.5,22.5,30,31.9835729,1,0,5,0.964634146,0.471705257,0
72,5.3,22.5,30,15.73990418,1,0,3,0.964634146,0.471705257,0
47,9.5,16.3,30,8.227241615,1,0,1,0.964634146,0.471705257,0
77,4.3,22.5,30,59.93702943,1,0,3,0.964634146,0.471705257,0
62,8.5,22.5,30,13.7522245,1,0,3,0.964634146,0.471705257,1
47,9.5,22.5,30,9.793292266,1,0,2,0.964634146,0.471705257,0
52,15,32.5,30,25.68377823,0,0,3,0.964634146,0.471705257,0
37,12.5,22.5,30,24.99931554,0,0,3,0.964634146,0.471705257,1
52,13.5,27.5,30,21.83709788,0,1,7,0.964634146,0.471705257,0
47,3.3,16.3,30,44.99931554,1,0,3,0.964634146,0.471705257,0
57,8.5,22.5,30,17.15263518,0,0,5,0.964634146,0.471705257,1
67,15,27.5,30,23.18138262,0,0,3,0.964634146,0.471705257,1
37,4.8,32.5,30,7.51266256,1,0,3,1.297777778,0.593088521,0
57,6.5,27.5,30,9.694729637,1,0,3,0.964634146,0.471705257,0
57,4.8,18.7,30,44.99931554,1,0,5,0.964634146,0.471705257,0
47,8.5,22.5,30,13.92197125,1,0,3,0.964634146,0.471705257,0
77,5.3,22.5,30,24.75017112,1,0,2,0.964634146,0.471705257,0
42,7.5,18.7,30,7.381245722,1,0,2,0.964634146,0.471705257,1
67,3.3,22.5,30,25.33333333,0,0,2,0.964634146,0.471705257,0
77,7.5,18.7,30,28.99931554,0,0,4,0.964634146,0.471705257,0
67,7.5,22.5,30,24.34770705,1,1,3,0.964634146,0.471705257,0
57,15,42.5,30,32.88980151,0,0,4,0.964634146,0.471705257,0
42,6.5,18.7,30,17.30869268,1,0,3,0.964634146,0.471705257,0
67,5.3,22.5,30,24.83504449,1,0,4,0.964634146,0.471705257,0
57,3.3,22.5,30,17.07871321,1,0,2,0.964634146,0.471705257,0
72,6.5,22.5,30,14.81998631,0,0,2,0.964634146,0.471705257,0
52,15,32.5,30,13.91649555,1,0,3,0.964634146,0.471705257,0
77,15,22.5,30,23.32648871,1,0,4,0.964634146,0.471705257,0
27,2.3,11.3,30,24.41889117,1,1,8,0.964634146,0.471705257,0
27,7.5,27.5,30,8.262833676,1,0,1,1.297777778,0.593088521,1
62,15,32.5,30,8.859685147,1,0,4,0.607777778,0.52128468,0
57,13.5,27.5,30,15.61943874,1,0,2,0.964634146,0.471705257,0
77,6.5,27.5,30,12.88158795,0,0,3,0.964634146,0.471705257,0
57,3.3,27.5,30,10.275154,1,0,3,1.297777778,0.593088521,0
77,15,22.5,30,28.99931554,1,0,2,1.297777778,0.593088521,0
57,4.8,16.3,30,6.600958248,0,0,1,0.803636364,0.508097866,0
67,12.5,32.5,30,12.18617385,1,0,5,1.297777778,0.593088521,0
57,15,42.5,30,28.99931554,0,0,2,1.297777778,0.593088521,0
47,9.5,27.5,30,20.81587954,1,1,4,1.297777778,0.593088521,1
77,15,32.5,30,28.99931554,1,0,4,1.297777778,0.593088521,0
72,4.3,22.5,30,28.99931554,1,0,2,1.297777778,0.593088521,0
62,11.5,22.5,30,6.614647502,1,0,1,1.297777778,0.593088521,1
72,4.8,22.5,30,13.11704312,1,0,5,1.297777778,0.593088521,0
77,1.8,18.7,30,27.33196441,1,1,4,1.297777778,0.593088521,0
52,12.5,22.5,30,17.85900068,0,0,2,1.297777778,0.593088521,0
47,8.5,22.5,30,7.671457906,0,1,3,0.964634146,0.471705257,0
32,5.8,22.5,30,26.41752225,0,0,3,1.56,0.593088521,1
77,15,27.5,30,13.95756331,1,0,3,1.297777778,0.593088521,1
62,15,27.5,30,27.33196441,1,0,2,1.297777778,0.593088521,0
57,9.5,27.5,30,23.83572895,0,0,2,1.297777778,0.593088521,1
67,7.5,22.5,30,28.58316222,1,0,4,1.297777778,0.593088521,0
57,15,27.5,30,13.68377823,0,0,4,1.297777778,0.593088521,0
72,5.3,22.5,30,16.37234771,1,0,1,1.297777778,0.593088521,0
62,3.3,16.3,30,33.70294319,1,1,5,0.803636364,0.508097866,0
57,6.5,27.5,30,37.85078713,1,1,6,1.297777778,0.593088521,0
47,9.5,32.5,30,27.58384668,1,0,2,1.297777778,0.593088521,0
52,11.5,32.5,30,10.45585216,1,0,2,1.297777778,0.593088521,0
70,7.5,22.5,30,5.497604381,1,0,1,0.964634146,0.471705257,0
47,15,22.5,30,17.15811088,1,1,3,1.297777778,0.593088521,0
77,6.5,22.5,30,6.420260096,0,0,1,1.297777778,0.593088521,0
42,6.5,22.5,30,13.81793292,0,1,5,1.297777778,0.593088521,0
70,9.5,22.5,30,9.623545517,0,0,3,1.297777778,0.593088521,0
70,2.3,8.7,30,59.93702943,1,1,7,0.607777778,0.52128468,0
70,0.5,13.7,30,28.99931554,1,0,3,1.297777778,0.593088521,0
77,15,42.5,30,21.62354552,0,0,5,1.297777778,0.593088521,0
72,5.8,22.5,30,28.83504449,1,0,2,1.297777778,0.593088521,0
37,10.5,22.5,30,18.16837782,1,1,3,1.56,0.593088521,0
57,2.3,8.7,30,25.13073238,0,0,3,0.607777778,0.52128468,0
77,3.3,16.3,30,27.24982888,1,0,3,1.297777778,0.593088521,0
47,9.5,22.5,30,14.34360027,1,0,2,0.964634146,0.471705257,0
42,5.8,16.3,30,16.34770705,1,0,2,0.964634146,0.471705257,1
77,1.8,18.7,30,26.16290212,1,1,3,0.607777778,0.52128468,0
42,6.5,22.5,30,8.202600958,0,0,2,0.964634146,0.471705257,0
57,11.5,22.5,30,26.87200548,0,0,2,0.964634146,0.471705257,0
57,4.8,16.3,30,6.277891855,0,0,2,0.964634146,0.471705257,0
37,5.3,18.7,30,7.115674196,0,0,3,0.964634146,0.471705257,1
72,15,32.5,30,12.31211499,1,0,2,0.964634146,0.471705257,0
32,6.5,18.7,30,21.87816564,1,0,2,0.964634146,0.471705257,0
62,4.8,18.7,30,26.98973306,1,0,2,0.964634146,0.471705257,0
52,7.5,22.5,30,10.24503765,1,0,3,0.964634146,0.471705257,0
57,11.5,22.5,30,14.07255305,1,1,7,0.964634146,0.471705257,0
77,3.8,16.3,30,17.5578371,1,0,2,0.964634146,0.471705257,0
47,10.5,18.7,30,23.21423682,0,0,1,0.964634146,0.471705257,0
52,5.8,22.5,30,22.63381246,1,1,4,0.964634146,0.471705257,0
62,6.5,18.7,30,18.03422314,1,1,6,0.964634146,0.471705257,0
47,6.5,22.5,30,10.81177276,1,0,3,0.964634146,0.471705257,0
32,6.5,13.7,30,6.773442847,1,0,3,0.607777778,0.52128468,0
62,4.8,22.5,30,24.42710472,1,0,2,0.964634146,0.471705257,0
47,4.3,18.7,30,59.93702943,1,0,4,0.964634146,0.471705257,1
67,10.5,22.5,30,27.79192334,1,0,3,0.964634146,0.471705257,0
77,15,18.7,30,28.58316222,1,0,3,0.964634146,0.471705257,0
77,1.3,16.3,30,14.90212183,1,0,2,0.964634146,0.471705257,0
67,0.5,13.7,30,25.16358659,1,0,4,0.964634146,0.471705257,0
57,8.5,22.5,30,18.4257358,1,0,1,0.964634146,0.471705257,0
77,5.3,22.5,30,17.90554415,1,0,5,0.964634146,0.471705257,0
47,3.3,22.5,30,17.52224504,1,1,4,1.297777778,0.593088521,0
62,11.5,32.5,30,18.32991102,1,0,2,1.297777778,0.593088521,1
52,2.8,16.3,30,6.584531143,1,0,1,0.964634146,0.471705257,0
77,15,32.5,30,16.89527721,1,0,2,1.297777778,0.593088521,0
67,8.5,22.5,30,21.50855578,1,0,3,1.56,0.593088521,0
37,5.3,22.5,30,9.626283368,0,0,3,1.297777778,0.593088521,0
42,5.8,22.5,30,21.83709788,1,0,2,1.297777778,0.593088521,0
77,5.3,22.5,30,8.668035592,1,0,3,0.964634146,0.471705257,0
32,13.5,27.5,30,14.41752225,1,0,2,1.297777778,0.593088521,0
62,7.5,18.7,30,6.113620808,0,0,1,0.964634146,0.471705257,0
77,15,27.5,30,6.140999316,0,0,3,0.964634146,0.471705257,0
27,8.5,27.5,30,6.0862423,1,0,2,1.297777778,0.593088521,1
52,7.5,27.5,30,6.028747433,1,0,2,0.964634146,0.471705257,0
37,6.5,16.3,30,5.924709103,1,0,5,0.607777778,0.52128468,0
52,9.5,22.5,30,5.990417522,1,0,2,0.964634146,0.471705257,0
67,5.3,18.7,30,27.54551677,1,0,1,1.56,0.593088521,0
47,4.3,22.5,30,19.94798084,1,0,3,1.297777778,0.593088521,0
57,7.5,22.5,30,21.41820671,1,0,2,1.297777778,0.593088521,0
47,5.3,22.5,30,6.234086242,1,1,4,1.297777778,0.593088521,0
62,3.8,16.3,30,5.374401095,1,1,3,0.964634146,0.471705257,1
47,8.5,22.5,30,5.59890486,0,0,1,0.803636364,0.508097866,0
47,5.8,11.3,30,5.560574949,1,0,2,0.607777778,0.52128468,1
52,7.5,22.5,30,8.717316906,1,1,6,0.964634146,0.471705257,0
42,9.5,27.5,30,13.24572211,0,0,4,1.297777778,0.593088521,0
42,9.5,22.5,30,8.840520192,1,1,5,0.964634146,0.471705257,0
47,9.5,18.7,30,14.46954141,1,0,5,0.964634146,0.471705257,0
62,2.3,16.3,30,27.81930185,0,1,5,0.607777778,0.52128468,0
57,7.5,22.5,30,6.428473648,0,1,3,0.964634146,0.471705257,0
42,9.5,22.5,30,18.19849418,1,0,1,0.964634146,0.471705257,0
57,8.5,22.5,30,21.98494182,0,0,2,0.964634146,0.471705257,1
42,9.5,22.5,30,1.713894593,0,1,3,0.964634146,0.471705257,0
72,3.3,18.7,31,2.729637235,0,1,3,1.5494,0.0522588,0
32,3.8,22.5,31,11.58384668,0,0,2,1.5494,0.0522588,0
62,9.5,27.5,31,24.73100616,0,1,5,1.5494,0.0522588,0
27,4.8,18.7,31,4.366872006,1,0,1,1.5494,0.0522588,0
47,6.5,22.5,31,3.58384668,0,0,2,1.5494,0.0522588,0
32,10.5,27.5,31,6.083504449,1,0,3,1.5494,0.0522588,1
37,11.5,22.5,31,1.67008898,1,1,4,1.5494,0.0522588,1
47,3.8,16.3,31,3.772758385,0,0,1,1.5494,0.0522588,0
42,9.5,22.5,31,6.234086242,1,0,3,1.5494,0.0522588,0
52,7.5,27.5,31,1.932922656,0,0,1,8.614,0.0522588,1
72,6.5,27.5,31,1.656399726,0,1,2,8.614,0.0522588,1
21,4.3,13.7,31,2.220396988,1,0,2,1.5494,0.0522588,0
57,1.3,13.7,31,1.782340862,0,0,1,1.5494,0.0522588,0
52,7.5,11.3,31,1.754962355,1,0,2,1.5494,0.0522588,0
47,6.5,18.7,31,1.552361396,1,0,4,1.5494,0.0522588,0
57,4.3,22.5,31,21.83709788,0,1,3,1.5494,0.0522588,0
77,8.5,27.5,31,23.2881588,0,0,3,1.5494,0.0522588,1
47,7.5,22.5,31,24.83504449,0,0,2,1.5494,0.0522588,0
42,15,22.5,31,17.38809035,1,1,4,1.5494,0.0522588,0
47,2.3,18.7,31,11.68240931,1,0,2,1.5494,0.0522588,1
72,15,42.5,31,44.99931554,1,1,2,1.5494,0.0522588,0
47,7.5,22.5,31,24.83504449,0,1,6,1.5494,0.0522588,0
47,3.3,16.3,31,8.41615332,1,1,3,1.5494,0.0522588,0
52,15,27.5,31,26.34086242,1,0,3,1.5494,0.0522588,0
77,2.3,22.5,31,17.98767967,1,1,3,1.5494,0.0522588,0
67,6.5,27.5,31,20.73648186,1,0,4,1.5494,0.0522588,0
57,5.8,22.5,31,9.28678987,0,0,2,1.5494,0.0522588,0
42,15,27.5,31,15.44969199,1,1,5,1.5494,0.0522588,0
77,4.8,27.5,31,44.99931554,1,1,3,1.5494,0.0522588,0
62,9.5,22.5,31,2.132785763,1,0,1,1.5494,0.0522588,0
77,4.3,13.7,31,15.73716632,1,1,4,1.5494,0.0522588,1
57,9.5,22.5,31,44.99931554,1,0,5,1.5494,0.0522588,0
57,4.3,16.3,31,44.99931554,0,0,2,1.5494,0.0522588,0
47,10.5,18.7,31,20.40246407,1,0,2,1.5494,0.0522588,0
47,2.8,13.7,31,0.213552361,0,0,2,1.5494,0.0522588,1
47,8.5,11.3,31,6.945927447,1,1,2,1.5494,0.0522588,1
42,9.5,22.5,31,10.30253251,1,1,3,1.5494,0.0522588,0
37,7.5,22.5,31,13.44558522,1,1,4,1.5494,0.0522588,1
72,5.3,22.5,31,23.55373032,0,0,1,1.5494,0.0522588,0
57,4.8,22.5,31,17.42094456,1,0,3,1.5494,0.0522588,0
72,3.3,22.5,31,7.887748118,1,0,2,1.5494,0.0522588,0
77,8.5,27.5,31,14.66119097,0,0,2,1.5494,0.0522588,1
52,15,32.5,31,19.74537988,1,1,6,1.5494,0.0522588,0
52,7.5,11.3,31,6.182067077,0,0,3,1.5494,0.0522588,1
57,13.5,32.5,31,12.82409309,1,0,1,8.614,0.0522588,1
32,9.5,22.5,31,9.713894593,1,0,2,1.5494,0.0522588,1
21,3.8,11.3,31,5.420944559,1,0,1,1.5494,0.0522588,1
32,4.8,27.5,31,10.17932923,0,0,2,8.614,0.0522588,1
57,9.5,22.5,32,4.736481862,0,0,1,1.705471698,0.110589571,0
62,6.5,18.7,32,26.50239562,1,0,2,1.705471698,0.110589571,0
62,7.5,22.5,32,4.616016427,0,0,2,1.705471698,0.110589571,0
32,5.3,16.3,32,10.86379192,0,0,2,1.144054054,0.279789347,0
42,11.5,18.7,32,9.828884326,1,0,1,1.144054054,0.279789347,0
37,12.5,32.5,32,4.542094456,1,0,2,3.867333333,0.087425207,0
37,15,150,32,13.70568104,0,0,4,1.144054054,0.279789347,0
52,8.5,16.3,32,16.03832991,0,0,3,1.144054054,0.279789347,0
32,11.5,22.5,32,11.06091718,0,0,2,1.144054054,0.279789347,0
52,3.8,11.3,32,6.899383984,1,0,1,1.705471698,0.110589571,0
47,10.5,22.5,32,17.82067077,1,0,2,1.144054054,0.279789347,0
62,1.8,3.7,32,15.39219713,1,1,4,0.835384615,0.321462176,0
32,2.3,13.7,32,10.34633813,0,0,1,1.144054054,0.279789347,0
47,8.5,13.7,32,5.722108145,0,0,2,1.144054054,0.279789347,0
21,2.8,13.7,32,59.93702943,1,0,3,1.144054054,0.279789347,0
72,0.5,6.3,32,59.93702943,1,0,3,0.835384615,0.321462176,0
67,11.5,18.7,32,46.66940452,0,0,3,0.8721875,0.501633845,0
32,7.5,22.5,32,8.898015058,1,0,4,1.144054054,0.279789347,0
42,7.5,27.5,32,19.28542095,1,0,2,1.438095238,0.33988422,0
47,8.5,27.5,32,5.084188912,0,0,2,1.438095238,0.33988422,0
37,6.5,18.7,32,9.965776865,1,1,3,1.705471698,0.110589571,0
77,7.5,32.5,32,4.41889117,1,0,2,1.144054054,0.279789347,1
42,4.8,18.7,32,3.816563997,1,0,3,1.705471698,0.110589571,0
77,2.3,8.7,32,3.835728953,1,0,2,0.8721875,0.501633845,0
57,3.3,13.7,32,4.988364134,1,0,3,1.144054054,0.279789347,0
27,8.5,18.7,32,9.544147844,1,0,1,1.705471698,0.110589571,1
47,8.5,18.7,32,13.33333333,1,0,2,1.705471698,0.110589571,0
37,4.3,16.3,32,3.723477071,1,0,2,1.438095238,0.33988422,0
52,11.5,18.7,32,18.18480493,1,0,3,1.705471698,0.110589571,0
52,7.5,22.5,32,1.678302533,1,0,2,3.867333333,0.087425207,0
32,11.5,32.5,32,15.92607803,0,0,3,3.867333333,0.087425207,1
70,2.3,16.3,32,3.509924709,0,0,2,1.705471698,0.110589571,0
27,4.8,8.7,32,8.24366872,1,0,1,0.8721875,0.501633845,0
42,8.5,32.5,32,9.026694045,1,0,1,1.438095238,0.33988422,0
47,5.8,16.3,32,10.74058864,1,0,1,0.8721875,0.501633845,0
57,7.5,22.5,32,5.059548255,0,0,2,3.867333333,0.087425207,1
67,0.5,1.3,32,32.33127995,1,0,2,0.835384615,0.321462176,0
57,4.8,18.7,32,11.55920602,0,0,2,0.835384615,0.321462176,0
32,5.8,22.5,32,2.98973306,0,0,1,1.705471698,0.110589571,0
77,5.3,18.7,32,2.321697468,1,0,2,1.144054054,0.279789347,0
47,7.5,27.5,32,18.05612594,1,0,1,1.438095238,0.33988422,0
62,15,32.5,32,2.354551677,1,0,2,1.438095238,0.33988422,0
77,2.8,18.7,32,10.83641342,1,0,3,1.705471698,0.110589571,0
32,3.8,13.7,32,2.967830253,0,0,2,0.835384615,0.321462176,1
62,9.5,22.5,32,9.201916496,1,0,1,1.705471698,0.110589571,0
37,9.5,22.5,32,3.504449008,1,0,3,1.705471698,0.110589571,1
77,6.5,18.7,32,28.27104723,1,1,6,0.8721875,0.501633845,0
52,13.5,27.5,32,12.30390144,0,0,1,1.705471698,0.110589571,0
32,6.5,16.3,32,8.550308008,0,0,3,0.8721875,0.501633845,1
37,7.5,18.7,32,2.379192334,0,0,1,1.705471698,0.110589571,0
32,15,27.5,32,2.299794661,0,0,1,1.438095238,0.33988422,1
52,1.8,22.5,32,2.195756331,0,0,2,1.438095238,0.33988422,0
42,8.5,18.7,32,1.14715948,1,0,1,0.8721875,0.501633845,0
52,3.8,8.7,32,1.615331964,1,0,1,0.8721875,0.501633845,1
42,2.8,18.7,32,1.544147844,0,0,1,0.8721875,0.501633845,0
37,4.3,11.3,32,5.440109514,1,0,2,0.8721875,0.501633845,0
72,0.5,13.7,32,12.33127995,1,0,5,0.8721875,0.501633845,0
72,1.3,11.3,32,11.52087611,1,0,2,0.8721875,0.501633845,0
42,8.5,16.3,32,3.564681725,1,0,1,0.8721875,0.501633845,0
77,15,16.3,32,15.55099247,1,0,1,0.8721875,0.501633845,0
37,8.5,18.7,32,12.90896646,1,0,1,1.705471698,0.110589571,0
62,3.8,11.3,32,12.30663929,0,0,2,0.8721875,0.501633845,0
42,3.8,13.7,32,21.83709788,1,0,3,0.8721875,0.501633845,0
52,7.5,16.3,32,26.25051335,1,0,3,1.705471698,0.110589571,0
47,15,32.5,32,19.30184805,0,1,4,1.705471698,0.110589571,0
77,15,22.5,32,16.48733744,1,0,3,0.8721875,0.501633845,0
72,1.8,13.7,32,28.99931554,0,1,6,0.8721875,0.501633845,0
77,15,16.3,32,15.16495551,1,0,3,0.8721875,0.501633845,0
37,7.5,13.7,32,10.26146475,0,1,5,0.8721875,0.501633845,1
42,4.8,16.3,32,8.930869268,1,0,1,1.705471698,0.110589571,0
47,3.8,18.7,32,16.83504449,0,0,4,1.705471698,0.110589571,0
52,9.5,16.3,32,21.83709788,1,0,3,0.8721875,0.501633845,0
77,15,27.5,32,17.91101985,1,0,2,1.705471698,0.110589571,0
67,5.3,13.7,32,27.91238878,1,0,5,0.8721875,0.501633845,0
57,9.5,18.7,32,19.15400411,1,0,3,1.705471698,0.110589571,0
77,15,22.5,32,9.984941821,1,0,5,1.705471698,0.110589571,0
62,15,150,32,16.90349076,1,0,3,1.705471698,0.110589571,0
27,7.5,22.5,32,11.21149897,1,0,1,1.705471698,0.110589571,0
42,3.8,16.3,32,21.83709788,1,0,3,0.8721875,0.501633845,0
52,5.3,16.3,32,9.28678987,1,1,7,0.8721875,0.501633845,1
57,13.5,32.5,32,8.268309377,1,1,5,1.144054054,0.279789347,1
77,4.8,16.3,32,10.37097878,1,0,2,1.705471698,0.110589571,0
32,4.8,22.5,32,10.92950034,1,0,1,1.705471698,0.110589571,1
32,4.8,16.3,32,18.28884326,1,1,11,0.8721875,0.501633845,0
47,9.5,18.7,32,8.911704312,1,0,1,1.705471698,0.110589571,0
47,10.5,16.3,32,16.84599589,1,0,2,1.705471698,0.110589571,0
77,3.3,16.3,32,24.76933607,1,0,4,0.8721875,0.501633845,0
37,6.5,22.5,32,13.54962355,0,0,1,1.705471698,0.110589571,0
42,9.5,16.3,32,14.7980835,1,0,1,0.8721875,0.501633845,0
47,13.5,16.3,32,25.50308008,0,1,4,0.8721875,0.501633845,1
32,3.8,13.7,32,7.731690623,1,1,3,0.8721875,0.501633845,1
57,12.5,32.5,32,9.267624914,0,0,3,1.144054054,0.279789347,1
67,4.3,27.5,32,12.92265572,0,1,4,0.8721875,0.501633845,0
77,3.8,22.5,32,12.94182067,0,0,5,0.8721875,0.501633845,0
77,15,16.3,32,22.86652977,1,0,3,0.8721875,0.501633845,0
77,15,18.7,32,21.83709788,1,0,2,0.8721875,0.501633845,0
